"We can't save custom-defined options for bundles with dynamic pricing.","We can't save custom-defined options for bundles with dynamic pricing.",module,Magento_Catalog
"Delete Custom Option","Slett egendefinert alternativ",module,Magento_Catalog
"Sort Custom Options","Egendefinert sorteringsalternativ",module,Magento_Catalog
"Input Type","Inndatatype",module,Magento_Catalog
"%1 <span>x</span> %2 <span>px.</span>","%1 <span></span> %2 <span>px.</span>",module,Magento_Catalog
"Sort Custom Option","Egendefinert sorteringsalternativ",module,Magento_Catalog
"Item Price","Enhetspris",module,Magento_Catalog
"Action","Handling",module,Magento_Catalog
"and above","og over",module,Magento_Catalog
"Delete Tier","Slett nivå",module,Magento_Catalog
"Product In Websites","Produkt i nettsteder",module,Magento_Catalog
"(Copy data from: %1)","(Kopiere data: %1)",module,Magento_Catalog
"Browse to find or drag image here","Bla gjennom for å finne eller dra bildet her",module,Magento_Catalog
"Delete image","Slett bilde",module,Magento_Catalog
"Hidden","Skjult",module,Magento_Catalog
"Alt Text","Alt-tekst",module,Magento_Catalog
"Role","Rolle",module,Magento_Catalog
"Image Size","Bildestørrelse",module,Magento_Catalog
"{size}","{size}",module,Magento_Catalog
"Image Resolution","Bildeoppløsning",module,Magento_Catalog
"{width}^{height} px","{width} ^{height} px",module,Magento_Catalog
"Hide from Product Page","Skjul fra produktsiden",module,Magento_Catalog
"Allow Multiple Boxes for Shipping","Tillat flere esker for levering",module,Magento_Catalog
"start typing to search attribute","begynn å skrive for å søke etter kategori",module,Magento_Catalog
"Basic Settings","Grunnleggende innstillinger",module,Magento_Catalog
"Advanced Settings","Avanserte innstillinger",module,Magento_Catalog
"Changes have been made to this section that have not been saved.","Det er gjort endringer i denne seksjonen som ikke er lagret.",module,Magento_Catalog
"This tab contains invalid data. Please resolve this before saving.","Denne kategorien inneholder ugyldige data. Vennligst rett opp dette før du lagrer.",module,Magento_Catalog
"Mass Actions","Massehandlinger",module,Magento_Catalog
"Select All","Velg alle",module,Magento_Catalog
"Unselect All","Opphev merking",module,Magento_Catalog
"Select Visible","Velg synlige",module,Magento_Catalog
"Unselect Visible","Fjern valg av synlige",module,Magento_Catalog
"Special Price","Spesialpris",module,Magento_Catalog
"Regular Price","Vanlig pris",module,Magento_Catalog
"Buy %1 for: ","Kjøpt %1 for: ",module,Magento_Catalog
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>","Kjøp %1 for %2 hver og <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>",module,Magento_Catalog
"Buy %1 for %2 each","Kjøp %1 for %2 hver",module,Magento_Catalog
"Shop By","Handle etter",module,Magento_Catalog
"Shopping Options","Butikkalternativer",module,Magento_Catalog
"Compare Products","Sammenlign produkter",module,Magento_Catalog
"Print This Page","Skriv ut denne siden",module,Magento_Catalog
"Remove Product","Fjerne produkt",module,Magento_Catalog
"Add to Cart","Legg i handlekurv",module,Magento_Catalog
"In stock","På lager",module,Magento_Catalog
"Out of stock","Ikke på lager",module,Magento_Catalog
"Add to Wish List","Legg til i ønskeliste",module,Magento_Catalog
"You have no items to compare.","Ingen produkter å sammenligne.",module,Magento_Catalog
"Remove This Item","Fjern denne varen",module,Magento_Catalog
"Compare","Sammenlign",module,Magento_Catalog
"Clear All","Tøm alt",module,Magento_Catalog
"Prev","Forrige",module,Magento_Catalog
"Next","Neste",module,Magento_Catalog
"We can't find products matching the selection.","Vi finner ikke produkter som matcher utvalget.",module,Magento_Catalog
"Learn More","Lær mer",module,Magento_Catalog
"Add to Compare","Legg til sammenligning",module,Magento_Catalog
"We found other products you might like!","Vi fant andre produkter du kanskje vil like!",module,Magento_Catalog
"More Choices:","Flere valg:",module,Magento_Catalog
"Check items to add to the cart or","Sjekk produkter lagt til handlekurv eller",module,Magento_Catalog
"select all","velg alle",module,Magento_Catalog
"Items %1-%2 of %3","Elementer %1-%2 av %3",module,Magento_Catalog
"%1 Item","%1 Produkt",module,Magento_Catalog
"%1 Items","%1 Produkter",module,Magento_Catalog
"Show","Vis",module,Magento_Catalog
"per page","per side",module,Magento_Catalog
"Sort By","Sorter etter",module,Magento_Catalog
"Set Ascending Direction","Angi stigende retning",module,Magento_Catalog
"Set Descending Direction","Angi synkende retning",module,Magento_Catalog
"View as","Vise som",module,Magento_Catalog
"More Information","Mer informasjon",module,Magento_Catalog
"Loading...","Laster...",module,Magento_Catalog
"* Required Fields","* Nødvendige felt",module,Magento_Catalog
"Availability","Tilgjengelighet",module,Magento_Catalog
"Warning message","Advarsel melding",module,Magento_Catalog
"Submit","Lagre",module,Magento_Catalog
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type.",module,Magento_Catalog
"Configure Product","Konfigurere produkt",module,Magento_Catalog
"OK","OK",module,Magento_Catalog
"This value does not follow the specified format (for example, 200x300).","Denne verdien følger ikke angitt format (for eksempel 200 x 300).",module,Magento_Catalog
"Select type of option.","Velg type av alternativ.",module,Magento_Catalog
"Please add rows to option.","Vennligst legg rader til alternativ.",module,Magento_Catalog
"Please select items.","Vennligst velg element(er).",module,Magento_Catalog
"Choose existing category.","Velg eksisterende kategori.",module,Magento_Catalog
"Image Detail","Bildedetaljer",module,Magento_Catalog
"Adding...","Legger til...",module,Magento_Catalog
"Added","Lagt til",module,Magento_Catalog
"does not implement Storage Interface","implementerer ikke lagergrensesnitt",module,Magento_Catalog
"unselect all","opphev merking",module,Magento_Catalog
"Inventory","Lager",module,Magento_Catalog
"Catalog Section","Katalogen delen",module,Magento_Catalog
"Small","Liten",module,Magento_Catalog
"Main","Main",module,Magento_Catalog
"Custom image","Custom image",module,Magento_Catalog
"Product Fields Auto-Generation","Produktet feltene automatisk generering",module,Magento_Catalog
"Mask for SKU","Maske for SKU",module,Magento_Catalog
"Use {{name}} as Product Name placeholder","Bruk {{name}} som plassholder til produktnavn",module,Magento_Catalog
"Mask for Meta Title","Maske for Metatittel",module,Magento_Catalog
"Mask for Meta Keywords","Maske for Meta-nøkkelord",module,Magento_Catalog
"Use {{name}} as Product Name or {{sku}} as Product SKU placeholders","Bruk {{name}} som produktnavn eller {{sku}} som plassholder for produkt SKU",module,Magento_Catalog
"Mask for Meta Description","Maske for Metabeskrivelse",module,Magento_Catalog
"Use {{name}} and {{description}} as Product Name and Product Description placeholders","Bruk {{name}} og {{description}} som plassholdere for produktnavn og produktbeskrivelse",module,Magento_Catalog
"Recently Viewed/Compared Products","Nylig sett/sammenlignede produkter",module,Magento_Catalog
"Lifetime of products in Recently Viewed Widget","Levetid av produkter i nylig sett Widget",module,Magento_Catalog
"Lifetime of products in Recently Compared Widget","Levetid av produkter i nylig sammenlignet Widget",module,Magento_Catalog
"Synchronize widget products with backend storage","Synkronisere widget produkter med backend-lagring",module,Magento_Catalog
"Storefront","Butikk",module,Magento_Catalog
"List Mode","Listemodus",module,Magento_Catalog
"Products per Page on Grid Allowed Values","Produkter per side på rutenettet tillatte verdier",module,Magento_Catalog
"Comma-separated.","Kommadelt.",module,Magento_Catalog
"Products per Page on Grid Default Value","Produkter per side på rutenettet standardverdi",module,Magento_Catalog
"Must be in the allowed values list","Må være i listen over tillatte verdier",module,Magento_Catalog
"Products per Page on List Allowed Values","Produkter per side på listen over tillatte verdier",module,Magento_Catalog
"Products per Page on List Default Value","Produkter per side på listen standardverdi",module,Magento_Catalog
"Use Flat Catalog Category","Bruk Flat katalogen kategori",module,Magento_Catalog
"Use Flat Catalog Product","Bruk Flat katalog produkt",module,Magento_Catalog
"Product Listing Sort by","Produktliste sortert etter",module,Magento_Catalog
"Allow All Products per Page","Tillat alle produkter per side",module,Magento_Catalog
"Whether to show ""All"" option in the ""Show X Per Page"" dropdown","Om du vil vise ""Alle"" alternativet i rullegardinlisten for ""Hvis X per side""",module,Magento_Catalog
"Allow Dynamic Media URLs in Products and Categories","Allow Dynamic Media URLs in Products and Categories",module,Magento_Catalog
"E.g. {{media url=""path/to/image.jpg""}} {{skin url=""path/to/picture.gif""}}. Dynamic directives parsing impacts catalog performance.","F.eks {{media url=""path/to/image.jpg""}} {{hud url=""path/to/picture.gif""}}. Dynamisk direktiver analyse påvirker katalog ytelse.",module,Magento_Catalog
"Product Image Placeholders","Produkt bilde plassholdere",module,Magento_Catalog
"Search Engine Optimization","Søkemotoroptimalisering",module,Magento_Catalog
"Page Title Separator","Sidetittel skilletegn",module,Magento_Catalog
"Use Canonical Link Meta Tag For Categories","Bruke kanoniske Link metakoden for kategorier",module,Magento_Catalog
"Use Canonical Link Meta Tag For Products","Bruke kanoniske Link metakoden for produkter",module,Magento_Catalog
"Catalog Price Scope","Katalog pris omfang",module,Magento_Catalog
"This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"").","Dette angir standardvalutaen omfanget (""Valuta Setup"" > ""Valuta alternativer"" > ""Standard valuta"").",module,Magento_Catalog
"Category Top Navigation","Kategori top navigering",module,Magento_Catalog
"Maximal Depth","Maksimal dybde",module,Magento_Catalog
"Date & Time Custom Options","Dato & tid egendefinerte alternativer",module,Magento_Catalog
"Use JavaScript Calendar","Bruk JavaScript kalender",module,Magento_Catalog
"Date Fields Order","Datofelt rekkefølge",module,Magento_Catalog
"Time Format","Tidsformat",module,Magento_Catalog
"Year Range","År rekkefølge",module,Magento_Catalog
"Please use a four-digit year format.","Bruk en firesifret årsformat.",module,Magento_Catalog
"Use Static URLs for Media Content in WYSIWYG for Catalog","Use Static URLs for Media Content in WYSIWYG for Catalog",module,Magento_Catalog
"This applies only to catalog products and categories. Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.","This applies only to catalog products and categories. Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.",module,Magento_Catalog
"Top Level Category","Topnivå kategori",module,Magento_Catalog
"Product Info Column","Produktinfokolonne",module,Magento_Catalog
"Block after Info Column","Blokk etter info kolonne",module,Magento_Catalog
"Product Flat Data","Produkt Flat Data",module,Magento_Catalog
"Reorganize EAV product structure to flat structure","Omorganisere EAV produktstrukturen til flat struktur",module,Magento_Catalog
"Category Flat Data","Kategori flat data",module,Magento_Catalog
"Reorganize EAV category structure to flat structure","Omorganisere EAV kategoristrukturen til flat struktur",module,Magento_Catalog
"Category Products","Kategoriprodukter",module,Magento_Catalog
"Indexed category/products association","Indeksert kategori/produkter assoisiasjon",module,Magento_Catalog
"Product Categories","Produktkategorier",module,Magento_Catalog
"Indexed product/categories association","Indexsert produkter/kategorier assosiasjon",module,Magento_Catalog
"Product Price","Produktpris",module,Magento_Catalog
"Index product prices","Indeks produktpriser",module,Magento_Catalog
"Product EAV","Produkt EAV",module,Magento_Catalog
"Index product EAV","Indeks produkt EAV",module,Magento_Catalog
"Catalog New Products List","Katalog Ny produkt liste",module,Magento_Catalog
"List of Products that are set as New","Listen med produkter er satt som Ny",module,Magento_Catalog
"Display Type","Display Type",module,Magento_Catalog
"All products - recently added products, New products - products marked as new","Alle produkter - nylig lagt til produkter, Nye produkter - produkter markert som nye",module,Magento_Catalog
"All products","Alle produkter",module,Magento_Catalog
"New products","Nye produkter",module,Magento_Catalog
"Display Page Control","Vis sidekontroll",module,Magento_Catalog
"Number of Products per Page","Antall varer per side",module,Magento_Catalog
"Number of Products to Display","Antall produkter å vise",module,Magento_Catalog
"Template","Mal",module,Magento_Catalog
"New Products Grid Template","Nye produkter rutenettet mal",module,Magento_Catalog
"New Products List Template","Nye produkter listemal",module,Magento_Catalog
"New Products Images and Names Template","Nye produkter bilder og navn mal",module,Magento_Catalog
"New Products Names Only Template","Nye produkter navn bare mal",module,Magento_Catalog
"New Products Images Only Template","Nye produkter bilder bare malen",module,Magento_Catalog
"Cache Lifetime (Seconds)","Buffer levetid (sekunder)",module,Magento_Catalog
"86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.","86400 by default, if not set. To refresh instantly, clear the Blocks HTML Output cache.",module,Magento_Catalog
"Catalog Product Link","Katalog produkt Link",module,Magento_Catalog
"Link to a Specified Product","Koble til et bestemt produkt",module,Magento_Catalog
"Select Product...","Velg produkt...",module,Magento_Catalog
"Anchor Custom Text","Egendefinerte ankertekst",module,Magento_Catalog
"If empty, we'll use the product name here.","Hvis tom, vil vi bruke produktnavnet her.",module,Magento_Catalog
"Anchor Custom Title","Anker egendefinert tittel",module,Magento_Catalog
"Product Link Block Template","Produktmal Link blokk",module,Magento_Catalog
"Product Link Inline Template","Produktmal Link Inline",module,Magento_Catalog
"Catalog Category Link","Katalog kategorikobling",module,Magento_Catalog
"Link to a Specified Category","Koble til en bestemt kategori",module,Magento_Catalog
"Select Category...","Velg kategori...",module,Magento_Catalog
"If empty, we'll use the category name here.","Hvis tom, vil vi bruke kategorinavnet her.",module,Magento_Catalog
"Category Link Block Template","Kategorimalen Link blokk",module,Magento_Catalog
"Category Link Inline Template","Kategorimalen Link Inline",module,Magento_Catalog
"Recently Viewed Products","Nylig viste produkter",module,Magento_Catalog
"List of Products Recently Viewed by Visitor","Liste over produkter nylig sett av besøkende",module,Magento_Catalog
"UI Component","UI komponent",module,Magento_Catalog
"Number of Products to display","Antall produkter å vise",module,Magento_Catalog
"Product attributes to show","Produkt-attributter å vise",module,Magento_Catalog
"Image","Bilde",module,Magento_Catalog
"Learn More Link","Lær mer Link",module,Magento_Catalog
"Buttons to show","Knapp å vise",module,Magento_Catalog
"Add to Wishlist","Legg i ønskelisten",module,Magento_Catalog
"Viewed Products Grid Template","Sett produkter rutenettet mal",module,Magento_Catalog
"Viewed Products List Template","Sett produkter listemal",module,Magento_Catalog
"Viewed Products Sidebar Template","Sett produkter Sidebar mal",module,Magento_Catalog
"Recently Compared Products","Nylig sammenlignede produkter",module,Magento_Catalog
"List of Products Recently Compared by Visitor","Liste over produkter nylig sett av besøkende",module,Magento_Catalog
"Compared Products Grid Template","Sammenlignede produkter rutenett mal",module,Magento_Catalog
"Compared Products List Template","Sammenlignede produkter liste mal",module,Magento_Catalog
"Set","Sett",module,Magento_Catalog
"Category Information","Kategoriinformasjon",module,Magento_Catalog
"Enable Category","Aktiver kategori",module,Magento_Catalog
"Include in Menu","Inkludere i menyen",module,Magento_Catalog
"Content","Innhold",module,Magento_Catalog
"Category Image","Kategoribilde",module,Magento_Catalog
"Description","Beskrivelse",module,Magento_Catalog
"Add CMS Block","Legge til CMS-blokk",module,Magento_Catalog
"Display Settings","Skjerminnstillinger",module,Magento_Catalog
"Display Mode","Display Mode",module,Magento_Catalog
"Anchor","Anker",module,Magento_Catalog
"Available Product Listing Sort By","Available Product Listing Sort By",module,Magento_Catalog
"Use All","Bruke alle",module,Magento_Catalog
"Default Product Listing Sort By","Default Product Listing Sort By",module,Magento_Catalog
"Layered Navigation Price Step","Lagdelte navigasjon pris trinn",module,Magento_Catalog
"URL Key","URL-nøkkel",module,Magento_Catalog
"Meta Title","Meta tittel",module,Magento_Catalog
"Meta Keywords","Meta nøkkelord",module,Magento_Catalog
"Meta Description","Meta beskrivelse",module,Magento_Catalog
"Products in Category","Produkter i kategorien",module,Magento_Catalog
"Design","Utforming",module,Magento_Catalog
"Theme","Tema",module,Magento_Catalog
"Layout","Oppsett",module,Magento_Catalog
"Layout Update XML","Oppsett Oppdatering XML",module,Magento_Catalog
"Apply Design to Products","Brukt design på produkter",module,Magento_Catalog
"Schedule Design Update","Planlegge designoppdatering",module,Magento_Catalog
"AttributeSetText","AttributeSettTekst",module,Magento_Catalog
"StatusText","StatusTekst",module,Magento_Catalog
"Product Image Watermarks","Produktbilde vannmerker",module,Magento_Catalog
"Base","Standard",module,Magento_Catalog
"Allowed file types: jpeg, gif, png.","Tillatte filtyper: jpeg, gif, png.",module,Magento_Catalog
"Image Opacity","Bilde Opacity",module,Magento_Catalog
"Example format: 200x300.","Eksempelformat: 200 x 300.",module,Magento_Catalog
"Image Position","Bildeposisjon",module,Magento_Catalog
"Attribute Properties","Attributtegenskaper",module,Magento_Catalog
"Attribute Label","Attributtetikett",module,Magento_Catalog
"Catalog Input Type for Store Owner","Katalog innput type for butikkeier",module,Magento_Catalog
"Values","Verdier",module,Magento_Catalog
"Add this attribute to the list of column options in the product grid.","Legg til attributtet i listen med kolonnealternativer i produktrutenettet.",module,Magento_Catalog
"Add this attribute to the list of filter options in the product grid.","Legg dette attributtet til listen av filteralternativer i produktrutenettet.",module,Magento_Catalog
"System","System",module,Magento_Catalog
"All Store Views","Alle butikkvisninger",module,Magento_Catalog
"Delete selected items?","Slett merkede elementer?",module,Magento_Catalog
"Delete items","Slette elementer",module,Magento_Catalog
"Change status","Endre status",module,Magento_Catalog
"Enable","Aktivere",module,Magento_Catalog
"Disable","Deaktiver",module,Magento_Catalog
"Update attributes","Oppdater attributter",module,Magento_Catalog
"Overview","Oversikt",module,Magento_Catalog
"Skip to the end of the images gallery","Gå til slutten av bildegalleri",module,Magento_Catalog
"Skip to the beginning of the images gallery","Gå til begynnelsen av bildegalleri",module,Magento_Catalog
"Details","Detaljer",module,Magento_Catalog
"Recently Compared","Nylig sammenlignet",module,Magento_Catalog
"Add To Cart","Legg i handlekurv",module,Magento_Catalog
"Add To Compare","Legg til sammenligning",module,Magento_Catalog
"Learn more","Lær mer",module,Magento_Catalog
"Recently Viewed","Nylig vist",module,Magento_Catalog
"Save Category","Lagre kategori",module,Magento_Catalog
"Delete Category","Slett kategori",module,Magento_Catalog
"New Subcategory","Ny underkategori",module,Magento_Catalog
"New Root Category","Ny rot-kategori",module,Magento_Catalog
"Set Root Category for Store","Set Root Category for Store",module,Magento_Catalog
"Custom Design","Tilpasset design",module,Magento_Catalog
"Category Data","Kategoridata",module,Magento_Catalog
"Not shared with other products","Ikke delt med andre produkter",module,Magento_Catalog
"Declare attribute value saving scope","Declare attribute value saving scope",module,Magento_Catalog
"Depends on design theme","Depends on design theme",module,Magento_Catalog
"We saved the price alert subscription.","We saved the price alert subscription.",module,Magento_Catalog
"We saved the stock notification.","We saved the stock notification.",module,Magento_Catalog
"Images and Videos","Images and Videos",module,Magento_Catalog
"Click here or drag and drop to add images.","Klikk her eller dra og slipp for å legge til bilder.",module,Magento_Catalog
"Make Base","Make Base",module,Magento_Catalog
"There was a category move error. %1","There was a category move error. %1",module,Magento_Catalog
"You moved the category","You moved the category",module,Magento_Catalog
"This product no longer exists.","This product no longer exists.",module,Magento_Catalog
"We can't find the image file.","We can't find the image file.",module,Magento_Catalog
"productFactory is already set","productFactory is already set",module,Magento_Catalog
"Could not save product option","Could not save product option",module,Magento_Catalog
"Product option with id %1 does not exist","Product option with id %1 does not exist",module,Magento_Catalog
"Are you sure you want to delete this category?","Are you sure you want to delete this category?",module,Magento_Catalog
"ID: %1","ID: %1",module,Magento_Catalog
"Set root category for this store in the <a href=""%1"">configuration</a>.","Set root category for this store in the <a href=""%1"">configuration</a>.",module,Magento_Catalog
"Manage Options (values of your attribute)","Manage Options (values of your attribute)",module,Magento_Catalog
"An attribute group named ""/name/"" already exists"".","An attribute group named ""/name/"" already exists"".",module,Magento_Catalog
"Close panel","Close panel",module,Magento_Catalog
"Allow Multiple Boxes for Shipping.","Tillat flere esker i levering.",module,Magento_Catalog
"Ok","Ok",module,Magento_Catalog
"Watermark Default Size","Watermark Default Size",module,Magento_Catalog
"Watermark Opacity, Percent","Watermark Opacity, Percent",module,Magento_Catalog
"Watermark","Watermark",module,Magento_Catalog
"Watermark Position","Watermark Position",module,Magento_Catalog
"none","ingen",module,Magento_Catalog
"File validation failed.","File validation failed.",module,Magento_Catalog
"text","text",module,Magento_Catalog
"Tier Price","Tier Price",module,Magento_Catalog
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","If your Magento site has multiple views, you can set the scope to apply to a specific view.",module,Magento_Catalog
"Sort Products By","Sorter varer etter",module,Magento_Catalog
"Default Product Sorting","Default Product Sorting",module,Magento_Catalog
"Use Parent Category Settings","Use Parent Category Settings",module,Magento_Catalog
"Page not found","Siden finnes ikke",module,Magento_Catalog
"Full file path is expected.","Full file path is expected.",module,Magento_Catalog
"from","fra",module,Magento_Catalog
"to","til",module,Magento_Catalog
"The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.","The attribute couldn't be saved due to an error. Verify your information and try again. If the error persists, please try again later.",module,Magento_Catalog
"The attribute couldn't be validated due to an error. Verify your information and try again. If the error persists, please try again later.","The attribute couldn't be validated due to an error. Verify your information and try again. If the error persists, please try again later.",module,Magento_Catalog
"Tier prices data should be array, but actually other type is received","Tier prices data should be array, but actually other type is received",module,Magento_Catalog
"Price indexer ""%1"" must implement %2 or %3","Price indexer ""%1"" must implement %2 or %3",module,Magento_Catalog
"You added product %1 to the <a href=""%2"">comparison list</a>.","You added product %1 to the <a href=""%2"">comparison list</a>.",module,Magento_Catalog
"Maximum %1 characters","Maksimalt %1 tegn",module,Magento_Catalog
"remaining","gjenstår",module,Magento_Catalog
"too many","for mange",module,Magento_Catalog
"Sending attribute values as package.","Sending attribute values as package.",module,Magento_Catalog
"This value does not follow the specified format (for example, 200X300).","Denne verdien følger ikke angitt format (for eksempel 200 x 300).",module,Magento_Catalog
"Applies to category pages","Applies to category pages",module,Magento_Catalog
"Remember Category Pagination","Remember Category Pagination",module,Magento_Catalog
"Changing may affect SEO and cache storage consumption.","Changing may affect SEO and cache storage consumption.",module,Magento_Catalog
"Images Upload Configuration","Images Upload Configuration",module,Magento_Catalog
"Quality","Quality",module,Magento_Catalog
"Jpeg quality for resized images 1-100%.","Jpeg quality for resized images 1-100%.",module,Magento_Catalog
"Cost","Kostnad",module,Magento_Catalog
"The ""%1"" attribute is required. Enter and try again.","The ""%1"" attribute is required. Enter and try again.",module,Magento_Catalog
"Attributes were missing and must be specified.","Attributes were missing and must be specified.",module,Magento_Catalog
"The value of Admin must be unique. (%1)","The value of Admin must be unique. (%1)",module,Magento_Catalog
"The product was unable to be saved. Please try again.","The product was unable to be saved. Please try again.",module,Magento_Catalog
"The value of the ""%1"" attribute isn't unique. Set a unique value and try again.","The value of the ""%1"" attribute isn't unique. Set a unique value and try again.",module,Magento_Catalog
"The category doesn't contain the specified product.","The category doesn't contain the specified product.",module,Magento_Catalog
"The %1 value wasn't found in the algorithms.","The %1 value wasn't found in the algorithms.",module,Magento_Catalog
"The filters are invalid. Set them in an array and try again.","The filters are invalid. Set them in an array and try again.",module,Magento_Catalog
"The product wasn't registered.","The product wasn't registered.",module,Magento_Catalog
"The store wasn't registered. Verify the store and try again.","The store wasn't registered. Verify the store and try again.",module,Magento_Catalog
"The ""%1"" attribute value is empty. Set the attribute and try again.","The ""%1"" attribute value is empty. Set the attribute and try again.",module,Magento_Catalog
"The attribute set couldn't be created because it's based on a non-product attribute set.","The attribute set couldn't be created because it's based on a non-product attribute set.",module,Magento_Catalog
"The attribute set couldn't be created because it's based on a non-existing attribute set.","The attribute set couldn't be created because it's based on a non-existing attribute set.",module,Magento_Catalog
"The image content is invalid. Verify the content and try again.","The image content is invalid. Verify the content and try again.",module,Magento_Catalog
"The product can't be saved.","The product can't be saved.",module,Magento_Catalog
"The new media gallery entry failed to save.","The new media gallery entry failed to save.",module,Magento_Catalog
"No image with the provided ID was found. Verify the ID and try again.","No image with the provided ID was found. Verify the ID and try again.",module,Magento_Catalog
"The product doesn't exist. Verify and try again.","The product doesn't exist. Verify and try again.",module,Magento_Catalog
"The image doesn't exist. Verify and try again.","The image doesn't exist. Verify and try again.",module,Magento_Catalog
"The image doesn't exist.","The image doesn't exist.",module,Magento_Catalog
"The image type for the file is invalid. Enter the correct image type and try again.","The image type for the file is invalid. Enter the correct image type and try again.",module,Magento_Catalog
"The ""%1"" file couldn't be moved.","The ""%1"" file couldn't be moved.",module,Magento_Catalog
"The ProductSku is empty. Set the ProductSku and try again.","The ProductSku is empty. Set the ProductSku and try again.",module,Magento_Catalog
"The custom option couldn't be removed.","The custom option couldn't be removed.",module,Magento_Catalog
"The product's required option(s) weren't entered. Make sure the options are entered and try again.","The product's required option(s) weren't entered. Make sure the options are entered and try again.",module,Magento_Catalog
"The file options format is invalid. Use a correct format and try again.","The file options format is invalid. Use a correct format and try again.",module,Magento_Catalog
"The file ""%1"" is empty. Select another file and try again.","The file ""%1"" is empty. Select another file and try again.",module,Magento_Catalog
"The validation failed. Make sure the required options are entered and the file is uploaded, then try again.","The validation failed. Make sure the required options are entered and the file is uploaded, then try again.",module,Magento_Catalog
"The file was too big and couldn't be uploaded. Use a file smaller than %1 MBs and try to upload again.","The file was too big and couldn't be uploaded. Use a file smaller than %1 MBs and try to upload again.",module,Magento_Catalog
"The required option wasn't entered. Enter the option and try again.","The required option wasn't entered. Enter the option and try again.",module,Magento_Catalog
"The file is empty. Select another file and try again.","The file is empty. Select another file and try again.",module,Magento_Catalog
"The text is too long. Shorten the text and try again.","The text is too long. Shorten the text and try again.",module,Magento_Catalog
"The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.",module,Magento_Catalog
"Tier price is unavailable for this product.","Tier price is unavailable for this product.",module,Magento_Catalog
"The tier_price data is invalid. Verify the data and try again.","The tier_price data is invalid. Verify the data and try again.",module,Magento_Catalog
"The group price couldn't be saved.","The group price couldn't be saved.",module,Magento_Catalog
"The data was invalid. Verify the data and try again.","The data was invalid. Verify the data and try again.",module,Magento_Catalog
"Values in the %1 attributes are invalid. Verify the values and try again.","Values in the %1 attributes are invalid. Verify the values and try again.",module,Magento_Catalog
"We can't create the ""%1"" writeable directory.","We can't create the ""%1"" writeable directory.",module,Magento_Catalog
"The file upload failed. Try to upload again.","The file upload failed. Try to upload again.",module,Magento_Catalog
"The product has required options. Enter the options and try again.","The product has required options. Enter the options and try again.",module,Magento_Catalog
"The group with the ""%1"" ID doesn't exist. Verify the ID and try again.","The group with the ""%1"" ID doesn't exist. Verify the ID and try again.",module,Magento_Catalog
"The attribute group can't be deleted because it contains system attributes.","The attribute group can't be deleted because it contains system attributes.",module,Magento_Catalog
"The collection provider isn't registered.","The collection provider isn't registered.",module,Magento_Catalog
"The ""%1"" link type is unknown. Verify the type and try again.","The ""%1"" link type is unknown. Verify the type and try again.",module,Magento_Catalog
"The ""%1"" link type wasn't found. Verify the type and try again.","The ""%1"" link type wasn't found. Verify the type and try again.",module,Magento_Catalog
"The linked products data is invalid. Verify the data and try again.","The linked products data is invalid. Verify the data and try again.",module,Magento_Catalog
"The product that was requested doesn't exist. Verify the product and try again.","The product that was requested doesn't exist. Verify the product and try again.",module,Magento_Catalog
"The Product with the ""%1"" SKU doesn't exist.","The Product with the ""%1"" SKU doesn't exist.",module,Magento_Catalog
"The ""%1"" product couldn't be removed.","The ""%1"" product couldn't be removed.",module,Magento_Catalog
"Category with ID: %s doesn't exist","Category with ID: %s doesn't exist",module,Magento_Catalog
"Product Name or SKU","Product Name or SKU",module,Magento_Catalog
"Start typing to find products","Start typing to find products",module,Magento_Catalog
"Product with ID: %s doesn't exist","Product with ID: %s doesn't exist",module,Magento_Catalog
"Processor %1 doesn't implement WysiwygConfigDataProcessorInterface. It will be skipped","Processor %1 doesn't implement WysiwygConfigDataProcessorInterface. It will be skipped",module,Magento_Catalog
"An item needs to be selected. Select and try again.","An item needs to be selected. Select and try again.",module,Magento_Catalog
"Use Static URLs for Media Content in WYSIWYG","Use Static URLs for Media Content in WYSIWYG",module,Magento_Catalog
"Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.","Media content will be inserted into the editor as a static URL. Media content is not updated if the system configuration base URL changes.",module,Magento_Catalog
"Default Layouts","Default Layouts",module,Magento_Catalog
"Default Product Layout","Default Product Layout",module,Magento_Catalog
"Default Category Layout","Default Category Layout",module,Magento_Catalog
